Unnamed: 0,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-01,4.92,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",,,50.0,",,W",35.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-02,6.04,",,W",,,0.5,",,W,2400",0.0,",,W",0.0,",,W",,,53.0,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-03,4.03,",,W",,,0.18,",,W,2400",0.0,",,W",0.0,",,W",,,56.0,",,W",42.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-04,4.03,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",,,50.0,",,W",37.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-05,2.91,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",,,65.0,",,W",35.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-06,4.92,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",,,56.0,",,W",40.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-07,2.91,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",,,56.0,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-08,6.04,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",,,62.0,",,W",37.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-09,10.96,",,W",,,0.06,",,W,2400",0.0,",,W",0.0,",,W",,,62.0,",,W",47.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00003952,"NORTH LITTLE ROCK AIRPORT, AR US",34.8353,-92.2596,171.6,2020-01-10,12.97,",,W",,,0.28,",,W,2400",0.0,",,W",0.0,",,W",,,66.0,",,W",59.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
