Unnamed: 0,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-01,4.7,",,W",,,0.0,"T,,W,2400",0.0,",,H",0.0,",,H",,,57.0,",,W",35.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-02,5.59,",,W",,,4.84,",,W,2400",0.0,",,H",0.0,",,H",,,68.0,",,W",49.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-03,3.58,",,W",,,0.29,",,W,2400",0.0,",,H",0.0,",,H",,,61.0,",,W",53.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-04,8.05,",,W",,,0.0,",,W,2400",0.0,",,H",0.0,",,H",,,57.0,",,W",37.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-05,4.7,",,W",,,0.0,",,W,2400",0.0,",,H",0.0,",,H",,,67.0,",,W",33.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-06,7.38,",,W",,,0.0,",,W,2400",0.0,",,H",0.0,",,H",,,70.0,",,W",44.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-07,5.59,",,W",,,0.0,",,W,2400",0.0,",,H",0.0,",,H",,,59.0,",,W",37.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-08,4.7,",,W",,,0.0,",,W,2400",0.0,",,H",0.0,",,H",,,66.0,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-09,11.41,",,W",,,0.0,",,W,2400",0.0,",,H",0.0,",,H",,,70.0,",,W",41.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-10,12.3,",,W",,,0.3,",,W,2400",0.0,",,H",0.0,",,H",,,72.0,",,W",63.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00013927,"JACKSON HAWKINS FIELD, MS US",32.33667,-90.22139,104.2,2020-01-11,14.32,",,W",,,2.28,",,W,2400",0.0,",,H",0.0,",,H",,,73.0,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
